time_build,time,bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
229.11800003051758,12.589999914169312,SCR-NC,empty,229.69429860407993,721.0618781596226,295.2910653893055,14085.95612726124,1246.047242153008,41.25048015330102,1.0,1.0,false,KNITRO,191.27716223793783,560.8358574090488,254.12157403780805
0.10599994659423828,5.708999872207642,SCR-NC,empty,246.18811282751474,709.1606068086317,288.38189375972433,14083.632906292085,1243.7306133958707,41.24995811173031,1.5,1.5,false,KNITRO,205.41078238274937,502.1684805458825,242.48673610798335
0.11299991607666016,3.691999912261963,SCR-NC,empty,189.1739165090855,752.8520086091729,287.1786854555865,14069.110020047297,1229.204610573845,41.2499127296919,2.0,2.0,false,KNITRO,229.85741367484397,515.854693712803,242.4479622186298
0.09500002861022949,3.3269999027252197,SCR-NC,empty,177.4142492778527,722.8362776295744,287.33198148656845,14004.89179286343,1187.5825083939956,43.74980477605638,2.5,2.5,false,KNITRO,235.58491810792273,443.3195932369006,230.473748848648
0.10500001907348633,6.764000177383423,SCR-NC,empty,248.32130112732565,706.3003887637972,288.4767811667424,14083.014856372145,1243.0984710578653,41.25118140808189,3.0,3.0,true,KNITRO,231.30694796100775,571.6613248821191,233.95706371191136
0.09299993515014648,8.641999959945679,SCR-NC,empty,192.6174592500569,465.05721122097316,167.7311914967542,14113.709739084275,825.4058619677842,35.62513353784668,3.5,3.5,false,KNITRO,235.58606444849534,556.2936402378585,211.69128963947853
0.09400010108947754,15.521000146865845,SCR-NC,empty,119.0783098564882,498.27786414534154,277.48973341618847,14213.749227684351,894.8459074180182,37.49994538331133,4.0,4.0,false,KNITRO,205.4724969712287,570.8254916957183,237.8478391119943
0.09500002861022949,5.398999929428101,SCR-NC,empty,142.04676826882974,488.3580898349102,220.9155001056491,14170.222701797098,851.320358209389,37.500000287804724,4.5,4.5,false,KNITRO,205.46540198489,570.8252151912305,237.8478763017938
0.0989999771118164,3.561999797821045,SCR-NC,empty,122.04684505653944,389.9262376080818,258.69789339939007,14209.173561640648,770.6709760640113,35.00004638459227,5.0,5.0,false,KNITRO,235.58529299941415,564.1828159628083,225.84709225438314
0.08999991416931152,5.431999921798706,SCR-NC,empty,164.59425279953226,498.18551590132364,283.8812179848586,14104.965729385403,946.6609866857145,41.87488550309776,5.5,5.5,false,KNITRO,225.1753499751264,607.8309058586981,251.65394882233088
0.09100008010864258,57.08299994468689,SCR-NC,empty,216.67122125458548,732.3495697968349,300.34549311366015,14089.275762743997,1249.3662841650805,41.250080085349055,6.0,6.0,false,KNITRO,224.813756482366,590.9624356521,242.4802790458981
0.10700011253356934,8.440999984741211,SCR-NC,empty,134.17640075572055,816.0463114867664,306.67751614506614,14096.812530817208,1256.9002283875532,41.24971655470263,6.5,6.5,false,KNITRO,223.27594622298338,586.5004010903526,235.10067803915373
0.10399985313415527,15.029000043869019,SCR-NC,empty,263.7237493818408,676.544728645556,317.86364996935157,14098.046027871627,1258.1321279967483,41.25052102503459,7.0,7.0,false,KNITRO,260.0972351117023,574.1181764349564,254.37025776859105
0.11400008201599121,7.70799994468689,SCR-NC,empty,217.2873140723153,590.8604867706601,290.94631408619017,14107.202136383276,1099.0941149291657,42.49991585641055,7.5,7.5,true,KNITRO,167.36197293420767,506.8069405134736,247.69405543199247
0.10400009155273438,55.99000000953674,SCR-NC,empty,272.08499763680913,665.7584586419721,317.87205464336586,14095.625662170296,1255.7155109221471,41.25072831163283,8.0,8.0,true,KNITRO,233.23763350685627,572.4363864182275,233.95706371191406
0.10000014305114746,53.986000061035156,SCR-NC,empty,250.3562895774725,696.0433017810265,301.7046861681906,14088.017780013248,1248.1042775266897,41.25120992873243,8.5,8.5,false,KNITRO,204.4490442782039,599.3161385186854,239.61473102081342
0.10700011253356934,31.170000076293945,SCR-NC,empty,295.45793311600505,657.7766517485489,291.27905056882804,14084.440954220334,1244.513635433382,41.25206417623017,9.0,9.0,true,KNITRO,242.33443262245044,583.0835406350649,254.4856430719496
0.16499996185302734,14.777999877929688,SCR-NC,empty,299.93282675479537,651.8076922986465,293.2230211298415,14084.876958589783,1244.9635401832834,41.2512249086014,9.5,9.5,true,KNITRO,244.99311400704548,585.0829535821945,251.74643634333205
0.09500002861022949,26.264999866485596,SCR-NC,empty,275.69613265008763,680.1441635771265,286.67483128295277,14082.432678603835,1242.5151275101668,41.25137990388147,10.0,10.0,true,KNITRO,269.11508791848155,600.3677455267818,232.221416139077
0.1399998664855957,146.92200016975403,SCR-NC,empty,278.4394381107362,625.475844631,273.1104007101645,14016.939262576712,1177.0256834519007,41.25129466197906,10.5,10.5,false,KNITRO,235.5699458613494,599.6271927476586,251.74336659298837
0.10299992561340332,13.626999855041504,SCR-NC,empty,273.13170456581406,692.0502495797854,287.0987864982096,14092.190330445632,1252.2807406438092,41.250168414674775,11.0,11.0,false,KNITRO,229.23639411395257,563.69334903471,225.84631888100898
0.0970001220703125,16.414999961853027,SCR-NC,empty,307.7095949831049,644.7354604770192,291.9903646424179,14084.35232287114,1244.435420102542,41.251202389154884,11.5,11.5,true,KNITRO,252.56852690655774,572.7620410066907,254.49101926144186
0.09599995613098145,13.73200011253357,SCR-NC,empty,380.4319862752669,633.9001087263334,215.45007998294815,14069.704793034522,1229.7821749845484,41.25177847775819,12.5,12.5,false,KNITRO,235.57661434850206,602.1938793361304,237.71925732935466
