bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,ESS_fav,465.07894736804144,406.2986060526022,254.27376414030925,13927.302125317947,1125.651317560953,43.124976091916736,26.0,26.0,false,KNITRO,287.426749835344,556.2579373671587,242.4921167393207
SCR-NC,ESS_fav,485.0789472257755,262.26816937102075,227.09266420376363,13750.091415088458,974.4397808005599,43.74995358313987,27.0,27.0,false,KNITRO,287.4289473388226,574.5641845350732,242.4893045890929
SCR-NC,ESS_fav,465.07894746110696,474.18700905646915,157.82471780243404,13898.741793310042,1097.09067432001,43.12496873994626,28.0,28.0,false,KNITRO,264.4333097167564,463.70885990808404,210.16906738181024
SCR-NC,ESS_fav,426.82894752694267,539.75949608194,211.86150774577848,13995.751891064261,1178.4499513546612,43.74993507416773,29.5,29.5,false,KNITRO,250.61462063824138,463.69908211884206,208.00333124966207
SCR-NC,ESS_fav,465.0789473681459,360.3824295993195,262.77119720419705,13867.282574829258,1088.2325741716625,45.62499995308472,30.0,30.0,false,KNITRO,267.4229629569112,463.70493303632907,241.4207818394954
SCR-NC,ESS_fav,465.07894732946875,378.10735843194595,234.9121108602137,13857.155952044752,1078.0984166216283,45.62461110296729,30.5,30.5,false,KNITRO,287.4108512311434,570.5867691676341,230.46652609520095
SCR-NC,ESS_fav,485.0789474113726,228.89668550140914,236.40845192232115,13703.434372408588,950.3840848351028,46.24998225962811,31.5,31.5,false,KNITRO,287.4289473378884,523.2775897243596,227.26569006139223
SCR-NC,ESS_fav,485.07894709428916,272.4563090732973,219.41496920904734,13752.602920082623,976.9502253766339,43.749921120848214,33.5,33.5,false,KNITRO,287.42703932197213,463.704398190239,230.5755391232951
SCR-NC,ESS_fav,465.07894726353766,437.80771348982614,158.84571790032862,13840.787914580094,1061.7323786536924,45.62458844751496,34.0,34.0,false,KNITRO,260.2474421396423,575.8702938055347,213.8499999999986
SCR-NC,ESS_fav,465.0789473710921,362.7677646039201,259.02689129146677,13865.92781906128,1086.873603266479,45.62467758534959,34.5,34.5,false,KNITRO,287.42894736309967,556.2650416176645,230.48132692732892
SCR-NC,ESS_fav,426.8289473735938,552.730174650243,191.1175797529272,13987.982235159796,1170.676701776764,43.74959773905963,35.0,35.0,false,KNITRO,268.4975710018993,556.2500000000199,213.8499999999989
SCR-NC,ESS_fav,465.0789542852938,359.93843250055374,263.3961171032166,13867.466081531065,1088.413503889064,45.6249139692571,36.0,36.0,false,KNITRO,263.2131807078502,458.815370867781,242.9425648124
SCR-NC,ESS_fav,485.07894726760765,230.95095605022715,220.58360261374344,13689.668984870572,936.6135059315783,46.249654552638916,36.5,36.5,false,KNITRO,287.4269892129687,571.622117900698,230.49607609753775
SCR-NC,ESS_fav,465.078947320678,347.33315825060225,283.27177312276035,13874.735414376486,1095.6838786940407,45.62494870815784,37.0,37.0,false,KNITRO,287.4289473470282,463.70456360837534,242.4780867495976
SCR-NC,ESS_fav,465.0789473621265,363.4151394947555,257.9981210371402,13865.546718019239,1086.4922078940222,45.62484965929374,40.5,40.5,false,KNITRO,267.4132512536392,463.7002449724871,226.43020196624633
SCR-NC,ESS_fav,443.40016806630683,261.78698896049616,161.5555632993841,13602.343214003491,866.742720326187,50.624974011554414,42.5,42.5,false,KNITRO,230.71303856845682,509.1919033498657,242.4999999999972
SCR-NC,ESS_fav,480.8289344860922,212.55615628722984,223.9215407175061,13666.660541097426,917.3066314908281,47.49966186459003,43.0,43.0,false,KNITRO,268.82828604167554,509.19877403464284,242.5
