time_build,time,bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
0.14800000190734863,19.914000034332275,SCR-NC,competitive,137.57436082473748,819.442493821819,289.9498177544819,14086.872499164485,1246.9666724010383,41.249974893128325,3.0,3.0,false,KNITRO,237.92309499148564,566.8067805186402,230.5000000000004
0.14899992942810059,20.97000002861023,SCR-NC,competitive,165.01961991293638,779.992488150554,317.9489263396885,14102.872499968165,1262.961034403179,41.24985549640527,3.5,3.5,false,KNITRO,217.37362803998562,566.4761022235035,242.50000000018773
0.15699982643127441,12.648000001907349,SCR-NC,competitive,192.7220391522901,752.2917058362738,317.9492925682653,14102.872499997782,1262.9630375568292,41.24991024884307,4.0,4.0,false,KNITRO,228.1271290696394,572.1465967487401,254.50001578098983
0.14999985694885254,25.98800015449524,SCR-NC,competitive,191.49925490559733,577.2139637338136,287.8014625904479,14184.83088668465,1056.5146812298588,38.125228795480304,4.5,4.5,false,KNITRO,235.5789390530365,568.2881217524942,232.2285319742348
0.15699982643127441,26.861000061035156,SCR-NC,competitive,216.40626733857331,605.6980753733616,271.8075490682003,14244.830886958642,1093.9118917801352,35.62613205294794,6.0,6.0,false,KNITRO,235.57894735937307,609.1999999985402,242.5000000174757
0.14899992942810059,47.66599988937378,SCR-NC,competitive,185.75950397995112,705.6923676786188,290.19889694908983,14201.562326773654,1181.6507686076598,38.12485347620179,6.5,6.5,false,KNITRO,235.57894736837463,609.200000742553,242.50000103958723
0.16199994087219238,67.94899988174438,SCR-NC,competitive,185.75718611377732,705.6856457638529,290.1975706566236,14201.562326850997,1181.6404025342538,38.1246928147722,7.0,7.0,false,KNITRO,235.57894734023975,609.2000000113072,242.50000002133822
0.1549999713897705,243.9029998779297,SCR-NC,competitive,185.7591205654463,705.6922901330358,290.1989368059231,14201.562325724974,1181.6503475044053,38.124863245657174,7.5,7.5,false,KNITRO,235.57892987197908,609.1999998728305,242.5000000910114
0.18199992179870605,78.8840000629425,SCR-NC,competitive,165.85324571297778,779.1538447664904,317.948173100058,14102.872499803452,1262.9552635795262,41.24977395118609,8.5,8.5,false,KNITRO,253.4445890730258,557.1821455477809,230.5000000000011
0.1490001678466797,151.94799995422363,SCR-NC,competitive,185.7583451572783,705.6884942613914,290.19831953396863,14201.5623255678,1181.6451589526382,38.12477659266612,10.0,10.0,false,KNITRO,235.57894736485466,609.2000016173131,242.50000262775708
0.1549999713897705,28.51900005340576,SCR-NC,competitive,185.75987966513298,705.6938950846892,290.19914699527556,14201.562326829964,1181.6529217450977,38.12488850438593,11.0,11.0,false,KNITRO,235.5789473561816,609.2000000000065,242.50000000070793
0.1529998779296875,55.08500003814697,SCR-NC,competitive,205.89565501178504,739.1194272312105,317.94931010772757,14102.872499780362,1262.964392350723,41.24990717260856,11.5,11.5,false,KNITRO,196.3826898801393,552.3799025046319,237.85000000000466
0.14699983596801758,56.80800008773804,SCR-NC,competitive,185.75980020111504,705.6929360881643,290.1989441319218,14201.562327178006,1181.651680421201,38.12485774609469,12.0,12.0,false,KNITRO,235.57894316161003,609.2000000000007,230.50001559725715
0.14800000190734863,25.27300000190735,SCR-NC,competitive,191.729043404198,753.284703643136,317.94951757667417,14102.87249993085,1262.9632646240082,41.249928730229776,12.5,12.5,false,KNITRO,251.63921696747508,549.6904457016624,242.50000084134945
0.14599990844726562,301.1419999599457,SCR-NC,competitive,178.57334562407704,766.4401432339586,317.9494469735345,14102.872499892697,1262.9629358315701,41.24992071661917,13.0,13.0,false,KNITRO,258.15877344603393,574.0382883711842,242.50000007055024
0.14700007438659668,31.091000080108643,SCR-NC,competitive,218.81812862070348,726.1984153450844,317.9489110981554,14102.87249981627,1262.9654550639432,41.2498534829086,13.5,13.5,false,KNITRO,207.49486015066924,563.6891527326023,237.83932906560835
0.15799999237060547,18.10700011253357,SCR-NC,competitive,177.87871539446292,767.1337060962153,317.9489530584498,14102.872499989635,1262.9613745491279,41.24986424833115,14.0,14.0,false,KNITRO,260.46150264665323,553.1770450311906,230.50000011298238
0.14800000190734863,14.658999919891357,SCR-NC,competitive,185.75912826597983,705.6920816500407,290.1988825286573,14201.562326930663,1181.6500924446777,38.12484718488578,15.0,15.0,false,KNITRO,185.87742258485872,609.2000241605826,254.5000405241413
0.17200016975402832,19.0,SCR-NC,competitive,185.75885245901532,705.6927589661276,290.1990927250338,14201.562326863737,1181.6507041501768,38.124880975653674,16.0,16.0,false,KNITRO,235.57894736522795,609.2000000412781,242.50000000458132
0.14699983596801758,37.49399995803833,SCR-NC,competitive,211.23731567932433,610.8696547992527,271.8062141137796,14244.830886400006,1093.9131845923566,35.62592823749899,16.5,16.5,false,KNITRO,235.57894735109136,609.200000000007,242.50000002036836
0.1510000228881836,30.354000091552734,SCR-NC,competitive,226.18116495048284,618.587560262576,268.5992584026751,14252.878948876489,1113.367983615734,35.624893785296244,17.0,17.0,false,KNITRO,235.5789473662602,564.950003955174,229.84991277746042
0.1510000228881836,19.19099998474121,SCR-NC,competitive,235.5724574177064,609.1906630543012,268.59905380307464,14252.87894731061,1113.3621742750822,35.6248901317478,17.5,17.5,true,KNITRO,235.57894737035986,609.2000000597288,242.5000000426032
0.14699983596801758,23.925999879837036,SCR-NC,competitive,225.5363651658772,619.2318040705804,268.599205338368,14252.878947406718,1113.3673745748256,35.62488578454088,18.0,18.0,false,KNITRO,235.5789473603774,564.9500000000075,228.3456578638879
