bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,collusive,178.9372172183762,805.3015132503875,253.30615664169684,14077.444886412033,1237.5448871104606,41.250000015743154,32.5,32.5,false,KNITRO,208.04298000871665,573.4860408759962,237.84999999999548
SCR-NC,collusive,170.56468876261022,795.4638701503554,284.91735089768997,14090.845907373681,1250.9459098106556,41.25000006276004,33.0,33.0,false,KNITRO,254.75427097962393,629.8631330809965,250.61315013248313
SCR-NC,collusive,175.75640527706838,805.4297405027704,258.9629803158493,14080.049125980899,1240.1491260956882,41.25000000223971,34.0,34.0,false,KNITRO,199.29746580525295,565.1520246668742,237.84999999999357
SCR-NC,collusive,186.94426489152448,742.045035719648,280.2158843381464,14026.505184992076,1209.205184949319,43.749999999887386,34.5,34.5,false,KNITRO,241.45807315391482,560.9510098058171,225.8389806773455
SCR-NC,collusive,163.09385341010193,760.9057110618344,283.05028958655674,14024.349854155333,1207.049854058493,43.74999999845895,35.0,35.0,false,KNITRO,220.08899665529975,586.1646032173827,242.47671800692012
SCR-NC,collusive,178.57117095091792,803.9299690243392,256.1630003915897,14078.564140325483,1238.6641403668468,41.2500000008483,35.5,35.5,false,KNITRO,248.41588938086596,574.0480177951006,213.8409933166928
SCR-NC,collusive,169.9307274998967,784.7424851871062,302.76131765702155,14097.33453055059,1257.4345303440246,41.24999999945463,36.0,36.0,false,KNITRO,252.04543801486614,551.8582049063168,250.61204153285854
SCR-NC,collusive,184.94521791299786,796.069321592425,255.40184212049914,14076.316381646848,1236.416381625922,41.2499999999181,36.5,36.5,false,KNITRO,247.26989843584,561.7006017270639,226.26323814578717
SCR-NC,collusive,186.82607872005667,787.6880014484321,276.7137810750125,14091.127861265279,1251.2278612435014,41.249999999709345,37.0,37.0,false,KNITRO,235.15745662353632,516.7453329066296,237.84048223214748
SCR-NC,collusive,169.74511590930712,792.417512195754,290.98768795683264,14093.050316063734,1253.1503160618936,41.25000000001709,37.5,37.5,false,KNITRO,253.6243695591723,628.0808938252101,250.6093535614192
SCR-NC,collusive,172.53067878238704,788.5294698971486,292.72352726155873,14093.683676376331,1253.7836759410943,41.24999999679452,38.0,38.0,false,KNITRO,249.7964177438345,580.2364834010486,242.45243185489534
SCR-NC,collusive,179.4030667306121,775.9363536572573,301.70966545648116,14096.949019998403,1257.0490858443504,41.250001427097004,38.5,38.5,false,KNITRO,269.7865703057033,538.8153832951092,272.21026177428234
SCR-NC,collusive,170.96857702687757,774.1033616992811,317.84481024107964,14102.816748979429,1262.9167489672384,41.249999999897604,39.0,39.0,false,KNITRO,254.07736899293508,547.3778843936733,250.609576210158
SCR-NC,collusive,163.0968738605831,797.8281155884541,292.93449627814584,14093.759489467424,1253.859485727183,41.24999996554764,40.5,40.5,false,KNITRO,249.28203954755418,559.001911929462,250.6172736403268
SCR-NC,collusive,133.31858802673295,815.9871729099372,294.1892108957435,14083.394971897957,1243.4949718324137,41.250000004315304,41.0,41.0,false,KNITRO,243.99809227591697,587.5861047281417,238.18974435460925
SCR-NC,collusive,163.0961208788251,799.4045644327068,290.4699930208375,14092.870678642192,1252.9706783323695,41.24999999973972,41.5,41.5,false,KNITRO,248.46852678241493,639.3582760417197,250.61866754483904
SCR-NC,collusive,145.49131815859488,779.090292771973,268.75396735955275,14010.635575258013,1193.3355782901206,43.7500000438299,42.0,42.0,false,KNITRO,228.1701231327463,630.5830644749987,211.27853185597323
SCR-NC,collusive,140.68479497102618,787.7931597438366,257.8460055269157,14003.62396024019,1186.3239602417784,43.750000000139345,42.5,42.5,false,KNITRO,222.53656495245258,632.385373858401,221.55000000001436
SCR-NC,collusive,145.15703512432026,821.684110093194,264.23764192177435,14070.978787200644,1231.0787871392886,41.250000000373,43.0,43.0,false,KNITRO,215.34225658649677,583.1465288541194,221.55000003256703
SCR-NC,collusive,167.21627303335208,793.3634116954947,293.52642648864355,14094.00611555366,1254.1061112174903,41.24999998425576,43.5,43.5,false,KNITRO,247.23122806456357,581.6680110812133,242.3576978241506
SCR-NC,collusive,100.08365743041347,845.34200130248,272.20949876105476,14057.5351550153,1217.635157493948,41.250000044389395,44.0,44.0,false,KNITRO,235.5789472417563,647.4999999999211,232.228531855952
SCR-NC,collusive,138.29355067913383,804.2259913715766,304.85832852540057,14087.2778706272,1247.377870576111,41.250000003891984,44.5,44.5,false,KNITRO,243.7349129005078,633.939392640703,250.62446762995694
SCR-NC,collusive,133.31621810392502,772.2268932115874,295.0453214408046,14017.888432918424,1200.5884327563172,43.749999998996635,45.0,45.0,false,KNITRO,193.81700812246368,560.275962012103,251.76999999999998
