bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,empty,232.08117747637624,712.5486742882185,306.1695758571208,14090.713546538904,1250.7994276217155,41.25109870466378,17.0,17.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,empty,105.9369952756581,838.1368868534685,317.8674432537139,14101.848797058627,1261.9413253828404,41.249839033354945,18.0,18.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,empty,208.8058786928513,741.0497153211991,307.95233544987343,14097.715680515987,1257.8079294639238,41.249843798761795,19.0,19.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,empty,114.36812932924502,830.6846720250198,317.8285064041178,14102.802993050282,1262.8813077583827,41.25000312058465,20.0,20.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,137.57436082473748,819.442493821819,289.9498177544819,14086.872499164485,1246.9666724010383,41.249974893128325,3.0,3.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,192.7220391522901,752.2917058362738,317.9492925682653,14102.872499997782,1262.9630375568292,41.24991024884307,4.0,4.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,216.40626733857331,605.6980753733616,271.8075490682003,14244.830886958642,1093.9118917801352,35.62613205294794,6.0,6.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.75718611377732,705.6856457638529,290.1975706566236,14201.562326850997,1181.6404025342538,38.1246928147722,7.0,7.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.7583451572783,705.6884942613914,290.19831953396863,14201.5623255678,1181.6451589526382,38.12477659266612,10.0,10.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.75987966513298,705.6938950846892,290.19914699527556,14201.562326829964,1181.6529217450977,38.12488850438593,11.0,11.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.75980020111504,705.6929360881643,290.1989441319218,14201.562327178006,1181.651680421201,38.12485774609469,12.0,12.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,178.57334562407704,766.4401432339586,317.9494469735345,14102.872499892697,1262.9629358315701,41.24992071661917,13.0,13.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,177.87871539446292,767.1337060962153,317.9489530584498,14102.872499989635,1262.9613745491279,41.24986424833115,14.0,14.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.75912826597983,705.6920816500407,290.1988825286573,14201.562326930663,1181.6500924446777,38.12484718488578,15.0,15.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,185.75885245901532,705.6927589661276,290.1990927250338,14201.562326863737,1181.6507041501768,38.124880975653674,16.0,16.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,226.18116495048284,618.587560262576,268.5992584026751,14252.878948876489,1113.367983615734,35.624893785296244,17.0,17.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,225.5363651658772,619.2318040705804,268.599205338368,14252.878947406718,1113.3673745748256,35.62488578454088,18.0,18.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,competitive,225.49973217575513,619.2522496263009,268.60662527828447,14252.878947065114,1113.3586070803403,35.625981511867074,19.0,19.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,164.7761785407059,756.2499991111788,193.84999916977313,14074.376176931295,1114.8761768216577,38.750000002349,1.0,1.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,222.9775562396718,524.4714024732004,261.9871479350646,14137.736106959223,1009.4361066479369,38.125000002931635,5.0,5.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,149.24485170354717,752.4545687982943,318.10174607416275,14037.101166624707,1219.801166576004,43.750000004126356,6.0,6.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,234.71795887549968,622.3390756086665,265.8139438799159,14120.170978361151,1122.870978364082,40.6250000000576,7.0,7.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,179.75192732103102,676.1680698593696,278.1183885493233,14131.338385732892,1134.0383857297238,40.624999999942276,8.0,8.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,185.7603207490302,668.0522880507774,281.4235511071072,14132.536159891304,1135.2361599069147,40.62500000010238,10.0,10.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,223.63762883891593,624.1217510719665,280.93768616129717,14125.997066251277,1128.6970660721795,40.6250000030528,11.0,11.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,219.3383664797144,623.6107326378869,268.84243476662,14109.091532205279,1111.7915338842213,40.6250000262417,12.0,12.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,154.24982169417518,802.3077288481031,283.20923955303425,14079.66666265783,1239.7667900953124,41.250002799548724,13.0,13.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,179.18150793052124,803.9290196999622,255.40499931831303,14078.415526951936,1238.5155269487964,41.24999999992217,14.0,14.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,181.78732187356678,789.7443831627515,280.43738632406814,14091.874483191452,1251.9690913603863,41.2499211176957,16.0,16.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,163.09100172906636,768.7595825385918,265.85201079781143,14015.002595620608,1197.7025950654697,43.749999997439346,17.0,17.0,false,KNITRO,0.0,0.0,0.0
SCR-NC,collusive,163.09364004457157,750.6213863838632,299.2108940355581,14030.225926430341,1212.925920463993,43.749999849654195,18.0,18.0,false,KNITRO,0.0,0.0,0.0
