bidding,SC_obj,ESS,GEN,WIND_STR,SW,PS,Avg_MP,ϵ1,ϵ2,confirmedNE,solver,ESSᴰ,GENᴰ,WIND_STRᴰ
SCR-NC,competitive,178.4900406734155,766.5238074679035,317.9490803250907,14102.872499861078,1262.9629284664097,41.2498731475042,24.5,24.5,false,KNITRO,257.6281129266014,536.9863847562495,244.22854468438695
SCR-NC,competitive,228.7594384649526,615.9897049365246,268.6101689959889,14252.878947243182,1113.359312397466,35.62651096756886,25.0,25.0,false,KNITRO,235.5789473158672,564.9500000379711,242.5
SCR-NC,competitive,216.2075240357381,628.5620634437939,268.59952683547033,14252.878947343135,1113.3691143150022,35.62493179144126,26.5,26.5,false,KNITRO,235.57894735693122,564.9499999348794,242.5
SCR-NC,competitive,167.2237983547375,777.7895926203436,317.94899222920674,14102.872499823154,1262.9623832042878,41.24986335444363,27.0,27.0,false,KNITRO,247.15005164424446,577.5710211790437,254.49999999999966
SCR-NC,competitive,223.67019334276895,621.0896477198605,268.60550177611833,14252.878947551322,1113.365342838748,35.625813364498846,27.5,27.5,false,KNITRO,235.5789473646021,564.9500000000088,242.5
SCR-NC,competitive,177.9589935982916,767.0520264055765,317.9391941996907,14102.8616494463,1262.9502142035587,41.24983368458888,28.5,28.5,false,KNITRO,257.1118745206999,575.6858360194497,254.49051044529716
SCR-NC,competitive,213.37976997216285,608.7150077638419,271.81203795638316,14244.830886143616,1093.906815692388,35.6268074017847,29.0,29.0,false,KNITRO,235.57894736842118,564.9500030185187,251.7700042259255
SCR-NC,competitive,235.5446646675981,609.2019308712061,268.61066807941666,14252.878947378735,1113.3572636182207,35.62658445593697,29.5,29.5,true,KNITRO,235.57894736107363,609.2000000208883,242.49999934917383
SCR-NC,competitive,168.3341482122387,776.6731359676038,317.9481264587358,14102.872500178884,1262.9554106385783,41.24974939010451,30.0,30.0,false,KNITRO,240.1671280123599,569.1548585235574,232.22853185595568
SCR-NC,competitive,229.72052645077096,615.0281066626612,268.60903885528967,14252.878947314955,1113.357671968722,35.62634401218795,30.5,30.5,false,KNITRO,235.57894735682774,564.9500002132351,251.7700002632535
SCR-NC,competitive,233.26152084110367,611.4888894555936,268.60774166929536,14252.878947367817,1113.3581519659926,35.62615612575315,31.0,31.0,false,KNITRO,235.57894736822485,564.9499999999965,251.76999999625633
SCR-NC,competitive,216.20755733589073,628.5640189933952,268.59935943185155,14252.8789462857,1113.3709357611374,35.62491313413669,31.5,31.5,false,KNITRO,235.57894742999213,564.950000335575,242.5
SCR-NC,competitive,224.85950769211394,619.8855874252199,268.61083891084655,14252.878947301599,1113.3559340281804,35.62661448009966,32.5,32.5,false,KNITRO,235.57894736223153,564.9500000083634,242.5
SCR-NC,competitive,222.33123046366674,622.420170557435,268.6084375914714,14252.878947364214,1113.3598386125732,35.626248872221666,33.0,33.0,false,KNITRO,235.57894695734652,564.9500000309198,242.5
